Measued_Environment/Temperature,Measued_Environment/Humidity,Measued_Environment/CO,Measued_Environment/HCHO,Measued_Environment/EtOH,Heater_Settings/UUT1_I_H1,Heater_Settings/UUT1_U_H1,Heater_Settings/UUT1_I_H2,Heater_Settings/UUT1_U_H2,Heater_Settings/UUT2_I_H1,Heater_Settings/UUT2_U_H1,Heater_Settings/UUT2_I_H2,Heater_Settings/UUT2_U_H2,Heater_Settings/UUT3_I_H1,Heater_Settings/UUT3_U_H1,Heater_Settings/UUT3_I_H2,Heater_Settings/UUT3_U_H2,Sensor_Settings/UUT1_U_S1,Sensor_Settings/UUT1_U_S2,Sensor_Settings/UUT1_U_S3,Sensor_Settings/UUT1_U_S4,Sensor_Settings/UUT2_U_S1,Sensor_Settings/UUT2_U_S2,Sensor_Settings/UUT2_U_S3,Sensor_Settings/UUT2_U_S4,Sensor_Settings/UUT3_U_S1,Sensor_Settings/UUT3_U_S2,Sensor_Settings/UUT3_U_S3,Sensor_Settings/UUT3_U_S4,Sensor_Settings/UUT1_I_S1,Sensor_Settings/UUT1_I_S2,Sensor_Settings/UUT1_I_S3,Sensor_Settings/UUT1_I_S4,Sensor_Settings/UUT2_I_S1,Sensor_Settings/UUT2_I_S2,Sensor_Settings/UUT2_I_S3,Sensor_Settings/UUT2_I_S4,Sensor_Settings/UUT3_I_S1,Sensor_Settings/UUT3_I_S2,Sensor_Settings/UUT3_I_S3,Sensor_Settings/UUT3_I_S4,Setpoint_Environment/Temperature,Setpoint_Environment/Humidity,Setpoint_Environment/CO,Setpoint_Environment/Empty_1B,Setpoint_Environment/HCHO,Setpoint_Environment/Empty_2B,Setpoint_Environment/EtOH,Setpoint_Environment/Empty_3B
25.03000000000003,40.000755,-0.005555086459365654,0.0,4.576835733871362,0.00021414473591654267,0.0012512433245283382,-5.813864053332714e-05,0.00037171924695119865,-0.001391088133906972,-0.00012527819087331297,-3.6558255499459566e-05,0.0002559214249482436,-0.00064800529580226,-0.0003101779994339796,-0.0002479625792237632,-0.0007836104021959325,-0.00027375,-0.00032062500000000005,0.0001025,-0.00029187500000000003,0.00016312499999999997,-2.4374999999999996e-05,1.8750000000000002e-05,0.00028125000000000003,0.00015375,0.00034749999999999994,-4.375e-05,-6.875e-05,2.5937500000000005e-10,1.0390625000000001e-10,6.015625000000001e-11,-2.1406250000000003e-10,-5.216145833333333e-10,-4.0703125e-10,7.3671875e-10,1.7708333333333337e-11,-2.0833333333333334e-10,-4.1614583333333334e-10,-3.78125e-10,-4.1145833333333335e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.000755,-0.005555086459365654,0.0,4.576835733871362,0.00021656956481540477,0.0013149315609247468,-4.705357409037878e-05,0.00043745414721792035,-0.0013779274723576787,-4.720183482903465e-05,-4.568589617312704e-05,0.00028467655023365506,-0.0006348262078868802,-0.00020335122827069667,-0.0002757918076550954,-0.0006932545460984081,-0.00024625,-0.000139375,5.0625e-05,-0.00024249999999999999,0.00017250000000000002,-8.4375e-05,-5.5625e-05,0.0002575,8.3125e-05,0.000274375,2.5e-05,-1.4375e-05,2.7109375e-10,9.296875e-11,6.796875e-11,-2.1744791666666668e-10,-5.296875000000001e-10,-4.127604166666667e-10,7.257812500000001e-10,1.979166666666667e-11,-1.90625e-10,-4.354166666666667e-10,-3.890625e-10,-4.059895833333334e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.000755,-0.005555086459365654,0.0,4.576835733871362,0.00022936788705900122,0.0012348076506195878,-5.497859802613591e-05,0.0004662131660846111,-0.0014365522374408946,-8.213073095410641e-05,-5.144733284959627e-05,0.00023743598726476477,-0.0006360243067882786,-0.0002937431115627052,-0.00025010607522772275,-0.0007487001850673435,-0.00021375,-0.000315,0.00014187499999999997,-0.00021999999999999998,0.00025624999999999997,-4.1875e-05,1.0625e-05,0.00026437499999999996,9.1875e-05,0.0002675,-2.6875000000000003e-05,2.4374999999999996e-05,2.6041666666666667e-10,8.072916666666668e-11,6.875e-11,-2.276041666666667e-10,-5.234375e-10,-4.252604166666667e-10,7.299479166666667e-10,-1.0078125000000001e-10,-2.0442708333333335e-10,-4.242187500000001e-10,-3.721354166666667e-10,-4.1953125000000003e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.000755,-0.005555086459365654,0.0,4.576835733871362,0.00021466017368006768,0.0012450799468125568,-5.80854239500055e-05,0.0003265265030178275,-0.0013922845576841807,-0.00011089570423357745,-4.3672224602033435e-05,0.0002744068626317224,-0.0006288357133798898,-0.00016020964760860186,-0.00025799987496615673,-0.0007774497756438286,-0.000290625,-0.00045062499999999996,9.8125e-05,-0.00023062499999999998,0.00023937500000000003,6.249999999999999e-07,-3.6875e-05,0.00020375,9.687500000000001e-05,0.00026999999999999995,1.25e-05,3.125e-05,2.4895833333333334e-10,9.088541666666667e-11,5.911458333333333e-11,-2.2447916666666669e-10,-5.231770833333333e-10,-4.200520833333333e-10,7.375e-10,-1.3802083333333336e-11,-2.0885416666666668e-10,-4.330729166666667e-10,-3.755208333333334e-10,-4.1145833333333335e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.000755,-0.005555086459365654,0.0,4.576835733871362,0.0002146795933299406,0.0012758968353914642,-4.1715063915683086e-05,0.00044361679411792553,-0.0013934809814613893,-0.00010678642233651016,-4.83976211524664e-05,0.0002641371750297897,-0.0006575900870134451,-0.00014377475973732768,-0.0002698067947298616,-0.0007528072694354129,-0.000296875,-0.000410625,6.0624999999999996e-05,-0.000273125,0.00012000000000000002,-6.125e-05,4.375e-05,0.00028687499999999997,0.00011687499999999998,0.00028125000000000003,3.1875e-05,-6.500000000000001e-05,2.5755208333333336e-10,7.96875e-11,5.859375000000001e-11,-2.3046875e-10,-5.346354166666667e-10,-4.0546875000000006e-10,7.328125e-10,1.3281250000000003e-11,-2.0963541666666666e-10,-4.315104166666667e-10,-3.7942708333333337e-10,-3.9244791666666667e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.000755,0.0,0.0,4.575929787626224,0.0002217034376964925,0.0012306987321424002,-5.566508265705414e-05,0.0003655566000511935,-0.001423391575891601,-0.00011089570423357745,-4.784198459586252e-05,0.00026002929998901643,-0.000662382482619038,-0.0001581552866246924,-0.0002751112545987024,-0.0006829868351782348,-0.000245,-0.000295,5.937500000000001e-05,-0.00029937500000000005,0.00015062500000000002,-7.999999999999999e-05,-3.7500000000000005e-06,0.000263125,0.000134375,0.00021125,-3.0000000000000004e-05,-5.625e-05,2.440104166666667e-10,8.515625000000001e-11,7.578125000000001e-11,-2.0625000000000004e-10,-5.356770833333333e-10,-4.1796875000000007e-10,7.169270833333334e-10,-5.1302083333333334e-11,-2.1796875000000004e-10,-4.205729166666667e-10,-3.6536458333333335e-10,-3.919270833333334e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002113923738461748,0.0013026048054931836,-4.640394005855036e-05,0.00043539993158458535,-0.001398266676570223,-0.00012527819087331297,-4.676185497741442e-05,0.0002908383627948149,-0.00064800529580226,-0.00017253581351205733,-0.00025575003605414677,-0.0007938781131161058,-0.000283125,-0.00032812499999999997,7.9375e-05,-0.000285,0.000219375,-6.375e-05,3.0000000000000004e-05,0.000276875,0.00011875000000000001,0.00018312500000000002,4.4374999999999994e-05,-3.7500000000000005e-06,2.5156250000000003e-10,9.817708333333335e-11,6.536458333333334e-11,-2.203125e-10,-5.260416666666667e-10,-4.244791666666667e-10,7.216145833333333e-10,-5.963541666666667e-11,-2.0989583333333335e-10,-4.2656250000000005e-10,-3.700520833333334e-10,-4.1223958333333335e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002258678931737218,0.001232753191380994,-5.4128785026630934e-05,0.00038815297201787906,-0.001363570387031177,-9.651321759384214e-05,-5.067458998240801e-05,0.0003237013631209992,-0.0006444109990980657,-0.00026909077975579383,-0.000271493443860635,-0.000804145824036279,-0.0003375,-0.00041812500000000004,5.625e-05,-0.00025375,0.0002175,-6.0624999999999996e-05,-4.25e-05,0.00030499999999999993,9.625e-05,0.000314375,-5.4999999999999995e-05,-5.875e-05,2.346354166666667e-10,8.020833333333334e-11,6.744791666666668e-11,-2.1276041666666666e-10,-5.351562500000001e-10,-4.083333333333333e-10,7.380208333333334e-10,3.1250000000000005e-12,-2.1093750000000003e-10,-4.213541666666667e-10,-3.5729166666666666e-10,-3.955729166666667e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002130806765708187,0.0012574067022441198,-4.9035676833973817e-05,0.00034912287498451306,-0.00141621303322835,-9.034929474824099e-05,-5.6321165431804626e-05,0.0002682450500705628,-0.0006599862848162413,-0.00018280761843160378,-0.00027919778619378815,-0.0007712891490917247,-0.00023625000000000002,-0.000389375,5.6875e-05,-0.000295,0.000245,-5.25e-05,-8.375e-05,0.0002925,0.0001,0.000174375,2.375e-05,-1.25e-05,2.479166666666667e-10,9.348958333333334e-11,7.786458333333335e-11,-2.1588541666666666e-10,-5.4375e-10,-4.200520833333333e-10,7.205729166666668e-10,-6.250000000000001e-12,-2.002604166666667e-10,-4.1171875000000007e-10,-3.6432291666666667e-10,-4.0494791666666667e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002163782307207275,0.0012348076506195878,-4.463420791218385e-05,0.0003963698345512193,-0.001403052371679057,-3.281934818929913e-05,-4.770393309702822e-05,0.0002805686751928822,-0.0006372224056896765,-0.00027730822369143125,-0.00026489943140500354,-0.000797985197484175,-0.00023625000000000002,-0.00026999999999999995,5.1875e-05,-0.000205,0.000199375,7.25e-05,2.625e-05,0.000335,5.0625e-05,0.00018125,2.3125e-05,7.562500000000001e-05,2.479166666666667e-10,8.229166666666668e-11,7.369791666666668e-11,-2.0494791666666667e-10,-5.309895833333334e-10,-4.3515625000000007e-10,7.315104166666668e-10,-1.1432291666666668e-10,-1.9348958333333336e-10,-4.2708333333333333e-10,-3.7421875e-10,-3.838541666666667e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002090643222715935,0.0012409710283353692,-4.993540165986297e-05,0.00043745414721792035,-0.0014317665423320605,-4.514719388050122e-05,-5.007994344914515e-05,0.0002908383627948149,-0.0006264395155770935,-0.00020335122827069667,-0.00027037601946298083,-0.0007610214381715514,-0.00024874999999999995,-0.000301875,6.6875e-05,-0.00031375,0.00022312499999999996,-0.000131875,-2.5e-05,0.00026375,0.00012875,0.00026687499999999997,1.8750000000000002e-05,-3.3749999999999994e-05,2.390625e-10,9.895833333333335e-11,6.40625e-11,-2.0520833333333334e-10,-5.401041666666667e-10,-4.143229166666667e-10,7.278645833333334e-10,-2.5000000000000004e-11,-2.0078125000000001e-10,-4.2187500000000006e-10,-3.6536458333333335e-10,-4.0364583333333343e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002114392635418701,0.001232753191380994,-5.4971156342635865e-05,0.00045183365665126576,-0.0013898917101297637,-0.00010473178138797673,-5.1208466202974366e-05,0.00026002929998901643,-0.0006372224056896765,-0.00021773175515806204,-0.0002570958102380829,-0.0007487001850673435,-0.0002975,-0.000290625,7.25e-05,-0.00026625,0.00021249999999999996,3.5625e-05,6.3125e-05,0.0002725,2.8125e-05,0.00019,-6.249999999999999e-07,9.5e-05,2.619791666666667e-10,8.229166666666668e-11,7.500000000000001e-11,-2.0833333333333334e-10,-5.335937500000001e-10,-4.174479166666667e-10,7.242187500000001e-10,2.0833333333333336e-11,-2.0442708333333335e-10,-4.3489583333333335e-10,-3.7395833333333337e-10,-4.044270833333334e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.0002100138838872551,0.00134369399026506,-5.650220228518392e-05,0.00042102042215123994,-0.001462873560539481,-0.0001273328318218466,-4.718571080627563e-05,0.0002333281122239917,-0.0006659767793232322,-0.0002793625846753403,-0.0002503876248360505,-0.0007733426912757593,-0.000290625,-0.00033374999999999995,7.624999999999998e-05,-0.00022625,0.00021500000000000002,-5.125e-05,-1.5000000000000002e-05,0.00021875000000000003,5.875e-05,0.00025,8.750000000000001e-06,-0.00011687499999999998,2.502604166666667e-10,1.0000000000000002e-10,5.4427083333333336e-11,-2.1354166666666667e-10,-5.312500000000001e-10,-4.2812500000000006e-10,7.325520833333334e-10,-5.390625000000001e-11,-1.9609375000000002e-10,-4.2968750000000007e-10,-3.807291666666667e-10,-4.0625000000000007e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.00023446519745264554,0.0012676789984370888,-5.2943130645994265e-05,0.00040253248145122447,-0.00140065952412464,-3.8983271034900065e-05,-4.295529041516671e-05,0.00021895054958128574,-0.0006647786804218343,-0.00019307942335115022,-0.00025470024179886165,-0.0007281647632269971,-0.00031375,-0.000300625,9.0625e-05,-0.000335625,0.00027375,-0.000106875,1.8125e-05,0.00033437500000000004,8.1875e-05,0.00030000000000000003,-4.9999999999999996e-06,-3.7500000000000005e-06,2.549479166666667e-10,8.255208333333335e-11,6.25e-11,-2.0885416666666668e-10,-5.330729166666667e-10,-4.1953125000000003e-10,7.40625e-10,-8.098958333333335e-11,-2.1640625000000002e-10,-4.330729166666667e-10,-3.763020833333334e-10,-3.9843750000000005e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.575929787626224,0.00021905719049796117,0.0013149315609247468,-5.102034104243671e-05,0.0004271830690512451,-0.001388695286352555,-7.596680810850569e-05,-4.053969476978005e-05,0.0002579753624686301,-0.0006360243067882786,-0.0002547102528684293,-0.000261335033496609,-0.0007507537272513782,-0.0002675,-0.000298125,5.0625e-05,-0.000274375,0.00022312499999999996,-8.8125e-05,5.1875e-05,0.00027125,9.5e-05,0.00026437499999999996,-2.625e-05,4.3750000000000005e-06,2.5130208333333336e-10,7.916666666666668e-11,6.067708333333333e-11,-2.1692708333333336e-10,-5.364583333333334e-10,-4.0338541666666666e-10,7.195312500000001e-10,1.6927083333333336e-11,-2.1666666666666667e-10,-4.2838541666666673e-10,-3.7343750000000004e-10,-4.2786458333333334e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.577722970270631,0.00022636959125409245,0.0012471344060511506,-5.36533639149701e-05,0.00037993610948453883,-0.0013731417772488447,-1.8436861549563826e-05,-4.7323057351063156e-05,0.0002579753624686301,-0.0006851463617456024,-0.0001786988964637853,-0.00026128718124415295,-0.0007918245709320712,-0.00026625,-0.00027375,9.25e-05,-0.000211875,0.00019062499999999998,-4.375e-05,4.5625e-05,0.0002275,3.812499999999999e-05,0.00028812499999999997,9.999999999999999e-06,-2.25e-05,2.5442708333333334e-10,7.734375000000001e-11,7.890625000000001e-11,-2.1328125000000002e-10,-5.312500000000001e-10,-4.0468750000000006e-10,7.372395833333334e-10,-1.8489583333333334e-11,-2.1250000000000004e-10,-4.3255208333333333e-10,-3.78125e-10,-4.1536458333333333e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.577722970270631,0.00021670565414648842,0.0012060452212792744,-4.820615419146594e-05,0.0003244722873844924,-0.0014186058807827673,-0.00013349675466744733,-4.684354866916419e-05,0.00021278873702012635,-0.0006539957903092508,-0.0002937431115627052,-0.0002566196108719292,-0.0007096828835706853,-0.000258125,-0.00040875000000000004,0.00016375,-0.000269375,0.0002875,-5.625e-05,-4.25e-05,0.00026812499999999997,0.00015125000000000002,0.00032875,1.6250000000000002e-05,5.6875e-05,2.5442708333333334e-10,9.140625000000002e-11,6.901041666666668e-11,-2.1197916666666668e-10,-5.46875e-10,-4.242187500000001e-10,7.286458333333333e-10,-1.1223958333333334e-10,-2.1484375000000004e-10,-4.257812500000001e-10,-3.8125e-10,-4.125000000000001e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
25.03000000000003,40.009094,0.0,0.0,4.577722970270631,0.0002040084870022196,0.0011855006288933362,-4.151858440956292e-05,0.0003244722873844924,-0.0014066416430106824,-6.77482443143711e-05,-3.890217044241759e-05,0.00024770567486669744,-0.0006659767793232322,-0.0003142867214017981,-0.0002580525313887913,-0.0007507537272513782,-0.000255,-0.00034,9.125e-05,-0.00035875,0.00026000000000000003,-7.75e-05,-8.125000000000001e-05,0.000224375,9e-05,0.00022124999999999998,-3.7500000000000003e-05,2.6875000000000003e-05,2.572916666666667e-10,9.010416666666667e-11,7.552083333333334e-11,-2.0390625000000002e-10,-5.46875e-10,-4.1484375000000004e-10,7.317708333333334e-10,-5.989583333333334e-12,-2.1510416666666668e-10,-4.3281250000000005e-10,-3.651041666666667e-10,-4.083333333333333e-10,25.0,40.0,0.0,0.0,0.0,0.0,4.577,0.0
